FILENAME,real_ratio,total_red,total_yellow,PLATE,TREATMENT,TREAT.ID,
'maskedImage3843.png',0.669684695,85392,99655,70,2,70.2,
'maskedImage3853.png',0.845559737,218695,177082,70,2,70.2,
'maskedImage3852.png',0.712049958,127201,135919,70,3,70.3,
'maskedImage3854.png',0.680164119,96679,106125,70,3,70.3,
'maskedImage3858.png',0.607942447,104090,135792,70,3,70.3,
'maskedImage3845.png',0.704691671,130087,137516,70,4,70.4,
'maskedImage3847.png',0.491385214,60076,101654,70,4,70.4,
'maskedImage3848.png',0.54549282,87609,125757,70,4,70.4,
'maskedImage3855.png',0.717919778,183695,186757,70,5,70.5,
'maskedImage3857.png',0.817271261,156659,133552,70,5,70.5,
'maskedImage3860.png',0.505151025,61654,104298,70,5,70.5,
'maskedImage3844.png',0.59679552,49019,71219,70,6,70.6,
'maskedImage3859.png',0.312990915,27320,78662,70,6,70.6,
'maskedImage3862.png',0.570338605,101209,141407,70,6,70.6,
'maskedImage3849.png',0.736506785,101773,104934,70,7,70.7,
'maskedImage3850.png',0.628381293,97998,119419,70,7,70.7,
'maskedImage3861.png',0.326583229,40610,103890,70,7,70.7,
'maskedImage3842.png',0.774762272,52112,47641,70,8,70.8,
'maskedImage3846.png',0.710319446,81312,89503,70,8,70.8,
'maskedImage3864.png',0.650359825,164957,202389,70,8,70.8,
maskedImage3866.png,0.232653061,35154,91128,71,1,71.1,
maskedImage3870.png,0.771020769,95486,95271,71,1,71.1,
maskedImage3878.png,0.005151176,3931,119271,71,1,71.1,
maskedImage3869.png,0.892839918,177637,141525,71,2,71.2,
maskedImage3871.png,0.843390179,79906,66760,71,2,71.2,
maskedImage3888.png,0.916085063,153112,121690,71,2,71.2,
maskedImage3873.png,0.996718049,311855,221248,71,3,71.3,
maskedImage3875.png,0.918935644,170133,127476,71,3,71.3,
maskedImage3885.png,0.848655874,104025,84473,71,3,71.3,
maskedImage3865.png,0.789421574,105133,95504,71,4,71.4,
maskedImage3880.png,0.865437761,111046,83646,71,4,71.4,
maskedImage3883.png,0.514269859,22885,33364,71,4,71.4,
maskedImage3867.png,0.788914872,109716,101622,71,5,71.5,
maskedImage3874.png,0.588323023,40425,55525,71,5,71.5,
maskedImage3879.png,0.513134158,43119,67741,71,5,71.5,
maskedImage3876.png,0,0,43028,71,6,71.6,
maskedImage3877.png,0,0,40746,71,6,71.6,
maskedImage3881.png,0,0,65910,71,6,71.6,
maskedImage3882.png,0.071895425,2967,35114,71,7,71.7,
maskedImage3884.png,0,0,3524,71,7,71.7,
maskedImage3887.png,0.419816139,10843,21704,71,7,71.7,
maskedImage3868.png,0.655384615,28424,28044,71,8,71.8,
maskedImage3872.png,0.43996095,26372,46948,71,8,71.8,
maskedImage3886.png,0.124390604,2718,17840,71,8,71.8,
maskedImage3896.png,0.528105585,57450,82574,72,1,72.1,
maskedImage3907.png,0.003409091,467,98703,72,1,72.1,
maskedImage3908.png,0.383270049,21969,46862,72,1,72.1,
maskedImage3895.png,0.8485,236067,202739,72,2,72.2,
maskedImage3903.png,0.897203373,217730,164694,72,2,72.2,
maskedImage3909.png,0.745302122,69745,69687,72,2,72.2,
maskedImage3898.png,0.094583826,10882,82981,72,3,72.3,
maskedImage3901.png,0,28,51761,72,3,72.3,
maskedImage3906.png,0.188215962,13261,50118,72,3,72.3,
maskedImage3892.png,0.689240559,61750,64045,72,4,72.4,
maskedImage3897.png,0.970539386,292308,209038,72,4,72.4,
maskedImage3899.png,0.949394146,268062,194119,72,4,72.4,
maskedImage3894.png,0.916977004,166085,126364,72,5,72.5,
maskedImage3910.png,0.996472157,188890,131673,72,5,72.5,
maskedImage3911.png,0.773756632,68644,64166,72,5,72.5,
maskedImage3900.png,0.414091648,27540,55022,72,6,72.6,
maskedImage3904.png,0.020551802,444,21290,72,6,72.6,
maskedImage3905.png,0.907632111,154350,115400,72,6,72.6,
maskedImage3891.png,0.845144773,146156,123611,72,7,72.7,
maskedImage3893.png,0.733147529,70556,71900,72,7,72.7,
maskedImage3902.png,0.581878325,58798,80258,72,7,72.7,
maskedImage3889.png,0,0,35159,72,8,72.8,
maskedImage3890.png,0.00022358,30,26707,72,8,72.8,
maskedImage3912.png,0.000475662,42,26836,72,8,72.8,
maskedImage3915.png,0.556136935,51926,69539,73,1,73.1,
maskedImage3924.png,0.394336956,28036,59400,73,1,73.1,
maskedImage3931.png,0.55013779,41473,60739,73,1,73.1,
maskedImage3919.png,0.706973333,48497,52412,73,2,73.2,
maskedImage3929.png,0.904184443,120791,93365,73,2,73.2,
maskedImage3933.png,0.856378312,152480,134337,73,2,73.2,
maskedImage3917.png,0,0,21213,73,3,73.3,
maskedImage3918.png,0.005203144,143,20081,73,3,73.3,
maskedImage3922.png,0.13570521,9300,56577,73,3,73.3,
maskedImage3913.png,0.000223115,6,20666,73,4,73.4,
maskedImage3920.png,0.044930027,366,6268,73,4,73.4,
maskedImage3921.png,0.176751592,7860,32712,73,4,73.4,
maskedImage3914.png,0.01292125,231,17429,73,5,73.5,
maskedImage3926.png,0.35179836,23026,49075,73,5,73.5,
maskedImage3927.png,0.090823233,4128,35964,73,5,73.5,
maskedImage3923.png,0.855085992,113008,94038,73,6,73.6,
maskedImage3928.png,0.777185124,95035,85221,73,6,73.6,
maskedImage3932.png,0.771664812,102653,96502,73,6,73.6,
maskedImage3916.png,0.560523618,24039,30308,73,7,73.7,
maskedImage3934.png,0.785073635,126151,116454,73,7,73.7,
maskedImage3936.png,0.463940618,35896,60795,73,7,73.7,
maskedImage3925.png,0.804268908,103376,93674,73,8,73.8,
maskedImage3930.png,0.80873494,115308,104751,73,8,73.8,
maskedImage3935.png,0.665164689,72158,77647,73,8,73.8,
maskedImage3937.png,0.006064383,1003,95971,74,1,74.1,
maskedImage3938.png,0,0,46603,74,1,74.1,
maskedImage3946.png,0.599500909,52533,65910,74,1,74.1,
maskedImage3945.png,0.964080268,234864,175061,74,2,74.2,
maskedImage3951.png,0.838597401,148017,120155,74,2,74.2,
maskedImage3955.png,0.881404328,185713,152142,74,2,74.2,
maskedImage3941.png,0.662394982,61739,72491,74,3,74.3,
maskedImage3956.png,0.704304524,87038,90396,74,3,74.3,
maskedImage3960.png,0.592139629,103832,133863,74,3,74.3,
maskedImage3947.png,0.368123429,17073,37772,74,4,74.4,
maskedImage3948.png,0.662335596,42460,47933,74,4,74.4,
maskedImage3949.png,0.30240191,12773,34073,74,4,74.4,
maskedImage3942.png,0.802590834,56190,50071,74,5,74.5,
maskedImage3953.png,0.459828353,28120,50899,74,5,74.5,
maskedImage3958.png,0.040345821,567,14588,74,5,74.5,
maskedImage3954.png,0.02518224,3115,85203,74,6,74.6,
maskedImage3957.png,8.61E-05,4,44858,74,6,74.6,
maskedImage3959.png,0.015834089,877,37861,74,6,74.6,
maskedImage3939.png,0.60243103,42938,56297,74,7,74.7,
maskedImage3943.png,0.580656908,27844,35534,74,7,74.7,
maskedImage3952.png,0.768789363,57330,53154,74,7,74.7,
maskedImage3940.png,0.452059736,20552,36008,74,8,74.8,
maskedImage3944.png,0.395063859,23319,48953,74,8,74.8,
maskedImage3950.png,0.350136426,16567,38039,74,8,74.8,
maskedImage3970.png,0.487839411,57720,96936,75,1,75.1,
maskedImage3977.png,0.122289595,15205,95508,75,1,75.1,
maskedImage3982.png,0.427774477,45246,82534,75,1,75.1,
maskedImage3964.png,0.930469399,154991,118142,75,2,75.2,
maskedImage3969.png,0.610385915,61036,76975,75,2,75.2,
maskedImage3979.png,0.795650643,136000,127888,75,2,75.2,
maskedImage3967.png,0.609033662,55798,73312,75,3,75.3,
maskedImage3974.png,0.871656453,146490,113947,75,3,75.3,
maskedImage3984.png,0.324872246,12438,32834,75,3,75.3,
maskedImage3963.png,0.563875101,128226,166405,75,4,75.4,
maskedImage3971.png,0.656505701,71020,85167,75,4,75.4,
maskedImage3975.png,0.914132503,233818,179477,75,4,75.4,
maskedImage3965.png,0.135988518,3927,23891,75,5,75.5,
maskedImage3976.png,0.003737683,85,25232,75,5,75.5,
maskedImage3980.png,0.004655302,106,26639,75,5,75.5,
maskedImage3961.png,0.612547119,68360,89149,75,6,75.6,
maskedImage3972.png,0.621595765,36940,43124,75,6,75.6,
maskedImage3983.png,0.453351651,39449,64761,75,6,75.6,
maskedImage3962.png,0.01310632,1125,70235,75,7,75.7,
maskedImage3968.png,0,0,3205,75,7,75.7,
maskedImage3981.png,0.045724002,2923,50265,75,7,75.7,
maskedImage3966.png,0.831403971,138178,121933,75,8,75.8,
maskedImage3973.png,0.866195747,180819,145796,75,8,75.8,
maskedImage3978.png,0.774278629,70496,67394,75,8,75.8,
maskedImage3991.png,0.419729207,43052,87669,76,1,76.1,
maskedImage3994.png,0.878839754,226608,215394,76,1,76.1,
maskedImage4006.png,0.912085906,113465,90050,76,1,76.1,
maskedImage3998.png,0.912370166,123651,88762,76,2,76.2,
maskedImage4000.png,0.972275688,203893,148002,76,2,76.2,
maskedImage4005.png,0.918211921,187822,140902,76,2,76.2,
maskedImage3988.png,0.889059829,77842,59242,76,3,76.3,
maskedImage3995.png,0.902083333,131934,100415,76,3,76.3,
maskedImage3997.png,0.808152086,97539,90288,76,3,76.3,
maskedImage3990.png,0.795926722,89575,85507,76,4,76.4,
maskedImage3996.png,0.842302434,117158,100053,76,4,76.4,
maskedImage3999.png,0.84189541,97564,85198,76,4,76.4,
maskedImage3986.png,0,0,3678,76,5,76.5,
maskedImage3987.png,0.121335807,4278,29517,76,5,76.5,
maskedImage3989.png,0.808452131,37809,33923,76,5,76.5,
maskedImage3992.png,0.0375,759,17519,76,6,76.6,
maskedImage4001.png,0.218778802,6387,25780,76,6,76.6,
maskedImage4004.png,0.031537817,579,19091,76,6,76.6,
maskedImage3985.png,0.898382396,160604,126185,76,7,76.7,
maskedImage4002.png,0.900135551,272899,221522,76,7,76.7,
maskedImage4008.png,0.883314232,152451,122511,76,7,76.7,
maskedImage3993.png,0.174073776,5814,34529,76,8,76.8,
maskedImage4003.png,0.024825446,813,28881,76,8,76.8,
maskedImage4007.png,0.000218484,6,18113,76,8,76.8,
maskedImage4011.png,0,0,30703,77,1,77.1,
maskedImage4015.png,0,0,39959,77,1,77.1,
maskedImage4018.png,0.000728597,105,64831,77,1,77.1,
maskedImage4017.png,0.863194185,124917,100345,77,2,77.2,
maskedImage4020.png,0.958596828,234863,181981,77,2,77.2,
maskedImage4022.png,0.805973482,106984,104578,77,2,77.2,
maskedImage4023.png,0.948629646,235516,183919,77,3,77.3,
maskedImage4026.png,0.798935452,122282,112180,77,3,77.3,
maskedImage4031.png,0.843806554,109064,97871,77,3,77.3,
maskedImage4016.png,0.929598045,149919,108752,77,4,77.4,
maskedImage4025.png,0.885062241,141701,112744,77,4,77.4,
maskedImage4029.png,0.971195539,276330,204232,77,4,77.4,
maskedImage4010.png,0.115137437,5332,36264,77,5,77.5,
maskedImage4019.png,0.416793079,34717,74273,77,5,77.5,
maskedImage4028.png,0.248922658,8093,30644,77,5,77.5,
maskedImage4013.png,0.363604702,25400,57969,77,6,77.6,
maskedImage4030.png,0.125843864,2103,17163,77,6,77.6,
maskedImage4032.png,0.168628872,5135,25936,77,6,77.6,
maskedImage4012.png,0.023688663,521,19476,77,7,77.7,
maskedImage4024.png,0.203612073,4973,23316,77,7,77.7,
maskedImage4027.png,0.019598605,318,27215,77,7,77.7,
maskedImage4009.png,0.000119649,434,97055,77,8,77.8,
maskedImage4014.png,0.000154991,16,28613,77,8,77.8,
maskedImage4021.png,0.010746205,903,48001,77,8,77.8,
maskedImage4051.png,0.697856055,213188,219286,78,1,78.1,
maskedImage4052.png,0.883157054,172888,143531,78,1,78.1,
maskedImage4054.png,0.762772821,102743,103094,78,1,78.1,
maskedImage4044.png,0.896622243,100627,77429,78,2,78.2,
maskedImage4045.png,0.955709024,274923,235526,78,2,78.2,
maskedImage4056.png,1.007405176,299529,212586,78,2,78.2,
maskedImage4033.png,0.956218809,109487,79634,78,3,78.3,
maskedImage4036.png,0.932017823,163707,119571,78,3,78.3,
maskedImage4037.png,1.058910933,296354,200818,78,3,78.3,
maskedImage4038.png,0.548628963,8724,12825,78,4,78.4,
maskedImage4039.png,0.259396271,31173,80538,78,4,78.4,
maskedImage4047.png,0.522014214,59505,86067,78,4,78.4,
maskedImage4040.png,0.946183895,232147,166389,78,5,78.5,
maskedImage4041.png,0.96743109,194441,139682,78,5,78.5,
maskedImage4053.png,0.887388741,141078,113626,78,5,78.5,
maskedImage4034.png,0.998450474,451832,312919,78,6,78.6,
maskedImage4048.png,0.944953168,207625,156105,78,6,78.6,
maskedImage4049.png,0.956839508,158606,114550,78,6,78.6,
maskedImage4035.png,0.958730732,147138,107360,78,7,78.7,
maskedImage4050.png,0.90480741,223259,178699,78,7,78.7,
maskedImage4055.png,0.804953271,95491,85727,78,7,78.7,
maskedImage4042.png,0.859778844,95018,77130,78,8,78.8,
maskedImage4043.png,0.985298306,250429,199892,78,8,78.8,
maskedImage4046.png,0.960367879,211808,155030,78,8,78.8,
'maskedImage389.png',0.018892906,4554,132600,79,1,79.1,
'maskedImage397.png',0.021474995,9960,228776,79,1,79.1,
'maskedImage402.png',0.003308231,440,76337,79,1,79.1,
'maskedImage394.png',0.895364964,510884,384585,79,2,79.2,
'maskedImage403.png',0.752683239,319547,331972,79,2,79.2,
'maskedImage407.png',0.724092493,243908,244792,79,2,79.2,
'maskedImage391.png',0.742823689,276080,278232,79,3,79.3,
'maskedImage401.png',0.91935627,715062,536615,79,3,79.3,
'maskedImage408.png',0.935339638,655817,491103,79,3,79.3,
'maskedImage395.png',0.109488834,10930,86267,79,4,79.4,
'maskedImage400.png',0.179374441,21113,94225,79,4,79.4,
'maskedImage404.png',0.626721051,218454,284590,79,4,79.4,
'maskedImage385.png',0.200168634,10318,50638,79,5,79.5,
'maskedImage388.png',0.526415422,216645,338505,79,5,79.5,
'maskedImage396.png',0.636289008,196101,231173,79,5,79.5,
'maskedImage390.png',0.439847315,31409,60248,79,6,79.6,
'maskedImage392.png',0.844204951,203449,171653,79,6,79.6,
'maskedImage398.png',0.866222939,181797,142122,79,6,79.6,
'maskedImage386.png',0.935744661,307779,228324,79,7,79.7,
'maskedImage405.png',0.731571131,296238,298387,79,7,79.7,
'maskedImage406.png',0.909884378,476248,364814,79,7,79.7,
'maskedImage387.png',0.794659611,242588,217341,79,8,79.8,
'maskedImage393.png',0.215018749,13716,59644,79,8,79.8,
'maskedImage399.png',0.616414119,96193,121637,79,8,79.8,
maskedImage4065.png,0,0,64467,80,1,80.1,
maskedImage4070.png,0.062167085,5992,69723,80,1,80.1,
maskedImage4073.png,0.000330447,95,56709,80,1,80.1,
maskedImage4058.png,0.877632046,209085,164557,80,2,80.2,
maskedImage4064.png,0.947254391,187205,135884,80,2,80.2,
maskedImage4078.png,0.842712807,127007,106806,80,2,80.2,
maskedImage4059.png,0.095938375,3338,27765,80,3,80.3,
maskedImage4071.png,0.620268398,90745,113277,80,3,80.3,
maskedImage4075.png,0.042457837,2155,40347,80,3,80.3,
maskedImage4061.png,0.769657396,111169,101639,80,4,80.4,
maskedImage4063.png,0.935075341,139472,104825,80,4,80.4,
maskedImage4066.png,0.890208051,125854,102865,80,4,80.4,
maskedImage4062.png,0.947138245,120392,88959,80,5,80.5,
maskedImage4069.png,0.943532055,251123,191003,80,5,80.5,
maskedImage4079.png,0.93544671,248878,184854,80,5,80.5,
maskedImage4067.png,0.569120361,46272,67621,80,6,80.6,
maskedImage4076.png,0.319964121,7228,19900,80,6,80.6,
maskedImage4080.png,0.179286859,5419,28398,80,6,80.6,
maskedImage4068.png,0.004901293,112,17274,80,7,80.7,
maskedImage4072.png,0.288846154,2561,7423,80,7,80.7,
maskedImage4077.png,0.121304791,3235,20694,80,7,80.7,
maskedImage4057.png,0.696813977,69500,74855,80,8,80.8,
maskedImage4060.png,0.935369824,283345,210461,80,8,80.8,
maskedImage4074.png,0.800861254,76085,67088,80,8,80.8,
maskedImage4091.png,0.006204082,324,43932,81,1,81.1,
maskedImage4098.png,0,0,48738,81,1,81.1,
maskedImage4103.png,0,6,42498,81,1,81.1,
maskedImage4087.png,0.949232344,245942,178230,81,2,81.2,
maskedImage4088.png,0.670276611,90335,103980,81,2,81.2,
maskedImage4092.png,0.78138791,93881,90776,81,2,81.2,
maskedImage4094.png,0.835696414,88938,76775,81,3,81.3,
maskedImage4095.png,0.755795981,54586,47982,81,3,81.3,
maskedImage4096.png,0.783245115,93041,88607,81,3,81.3,
maskedImage4085.png,0.820027543,77694,68175,81,4,81.4,
maskedImage4089.png,1.000454744,210328,148798,81,4,81.4,
maskedImage4090.png,0.821187661,162664,141916,81,4,81.4,
maskedImage4082.png,0.455917798,43368,76350,81,5,81.5,
maskedImage4086.png,0.29732445,18984,47810,81,5,81.5,
maskedImage4104.png,0.497512621,42961,66851,81,5,81.5,
maskedImage4083.png,0.232119016,6959,23452,81,6,81.6,
maskedImage4099.png,0.078535831,3062,29624,81,6,81.6,
maskedImage4101.png,0.136576163,4826,31199,81,6,81.6,
maskedImage4081.png,0.6043381,53714,68976,81,7,81.7,
maskedImage4093.png,0.793266354,95427,88683,81,7,81.7,
maskedImage4097.png,0.803805995,101348,94571,81,7,81.7,
maskedImage4084.png,0.842334166,165949,142067,81,8,81.8,
maskedImage4100.png,0.882838529,149355,116865,81,8,81.8,
maskedImage4102.png,0.763894787,115045,110357,81,8,81.8,
maskedImage4107.png,0.728508291,78982,77335,82,1,82.1,
maskedImage4112.png,0.662367985,155213,242844,82,1,82.1,
maskedImage4120.png,0.097241979,11022,89331,82,1,82.1,
maskedImage4114.png,0.757291002,83859,86863,82,2,82.2,
maskedImage4121.png,0.957529989,308709,235110,82,2,82.2,
maskedImage4127.png,0.972077826,202799,149281,82,2,82.2,
maskedImage4105.png,0.016057469,240,14056,82,3,82.3,
maskedImage4108.png,0.284226933,12785,40663,82,3,82.3,
maskedImage4113.png,0.254111456,17815,52520,82,3,82.3,
maskedImage4116.png,0.000911439,52,14988,82,4,82.4,
maskedImage4119.png,0,0,27527,82,4,82.4,
maskedImage4126.png,0,0,17429,82,4,82.4,
maskedImage4106.png,0.888816301,204707,160584,82,5,82.5,
maskedImage4124.png,0.83795722,106412,92710,82,5,82.5,
maskedImage4125.png,0.983436772,330529,255034,82,5,82.5,
maskedImage4111.png,0.820071843,124254,107119,82,6,82.6,
maskedImage4115.png,0.844247273,138527,119528,82,6,82.6,
maskedImage4118.png,0.954086277,243362,174556,82,6,82.6,
maskedImage4110.png,0.383257449,30267,67198,82,7,82.7,
maskedImage4122.png,0.50420659,40870,67149,82,7,82.7,
maskedImage4128.png,0.670441797,83568,91812,82,7,82.7,
maskedImage4109.png,0.267048711,1653,5258,82,8,82.8,
maskedImage4117.png,0.386131953,21304,46171,82,8,82.8,
maskedImage4123.png,0.260366373,23516,66009,82,8,82.8,
maskedImage4133.png,0.676585466,64795,91835,83,1,83.1,
maskedImage4150.png,0.06260016,4885,47495,83,1,83.1,
maskedImage4151.png,0.659893283,68271,76865,83,1,83.1,
maskedImage4129.png,0.932006826,203709,161067,83,2,83.2,
maskedImage4131.png,0.998359569,354132,263251,83,2,83.2,
maskedImage4141.png,0.689784442,56221,58973,83,2,83.2,
maskedImage4130.png,0.288124664,8955,26739,83,3,83.3,
maskedImage4135.png,0.34521248,8266,19924,83,3,83.3,
maskedImage4144.png,0.326230492,11644,28458,83,3,83.3,
maskedImage4134.png,0.810131702,121767,109230,83,4,83.4,
maskedImage4143.png,0.781513029,58713,52969,83,4,83.4,
maskedImage4152.png,0.493976449,40578,68321,83,4,83.4,
maskedImage4136.png,0.712728046,49977,51430,83,5,83.5,
maskedImage4137.png,0.834160289,114193,93501,83,5,83.5,
maskedImage4145.png,0.972704752,254427,182978,83,5,83.5,
maskedImage4142.png,0.794253185,97348,89697,83,6,83.6,
maskedImage4147.png,0.786473468,73595,65204,83,6,83.6,
maskedImage4148.png,0.731577272,66483,67875,83,6,83.6,
maskedImage4139.png,0.626762056,42099,49524,83,7,83.7,
maskedImage4146.png,0.675525368,54950,58207,83,7,83.7,
maskedImage4149.png,0.712966923,77077,78667,83,7,83.7,
maskedImage4132.png,0.207822739,21256,72148,83,8,83.8,
maskedImage4138.png,0.082886905,3304,34304,83,8,83.8,
maskedImage4140.png,0.334938177,19266,43247,83,8,83.8,
maskedImage4157.png,0,358,114781,84,1,84.1,
maskedImage4165.png,0.482466527,83326,123286,84,1,84.1,
maskedImage4170.png,0.313203317,42977,112465,84,1,84.1,
maskedImage4163.png,0.899722605,194178,157276,84,2,84.2,
maskedImage4167.png,0.795201695,120613,110821,84,2,84.2,
maskedImage4169.png,0.893186961,225984,181555,84,2,84.2,
maskedImage4154.png,0.578426683,109964,153018,84,3,84.3,
maskedImage4162.png,0.725877594,132127,138101,84,3,84.3,
maskedImage4166.png,0.525218511,79195,113588,84,3,84.3,
maskedImage4160.png,0.80583048,142390,131810,84,4,84.4,
maskedImage4172.png,0.964739506,226569,182152,84,4,84.4,
maskedImage4173.png,1.012039389,234977,172450,84,4,84.4,
maskedImage4155.png,0.178133029,4420,23176,84,5,84.5,
maskedImage4158.png,0.034801342,2100,49070,84,5,84.5,
maskedImage4159.png,0.049052116,3865,58076,84,5,84.5,
maskedImage4168.png,0.832195982,80136,64171,84,6,84.6,
maskedImage4175.png,0.803759226,156454,142651,84,6,84.6,
maskedImage4176.png,0.695739788,122866,140985,84,6,84.6,
maskedImage4153.png,0.845963797,197925,169177,84,7,84.7,
maskedImage4156.png,0.926003013,261397,213153,84,7,84.7,
maskedImage4161.png,0.92113506,230181,174786,84,7,84.7,
